"rgn_id","stock_id","year","taxon_key","catch","bmsy","score","Mean_score","TaxonPenaltyCode","penalty","score_gf","score_gapfilled"
2,"Myoxocephalus-18",2001,500717,0.00024086870823856,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Sebastes-18",2001,501135,1.97352862579762,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Salvelinus-18",2001,501410,0.182989537690958,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Lycodes-18",2001,501486,0.0473904661120079,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Anarhichas-18",2001,505897,19.3033405500039,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Coregonus-18",2001,506253,0.370239115632644,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Busycon-18",2001,590110,0.0745963977104396,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Strongylocentrotus-18",2001,590158,0.0951161977092585,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Somniosus_microcephalus-18",2001,600138,0.00277719440631837,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Salmo_salar-18",2001,600236,1.34425180551883,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Salvelinus_alpinus_alpinus-18",2001,600247,89.9495152490649,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Gadus_ogac-18",2001,600309,0.242208259505987,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Eleginus_gracilis-18",2001,600315,0.0157140536460668,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Boreogadus_saida-18",2001,600319,0.0203319180775615,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Macrourus_berglax-18",2001,600331,1.42184629441546,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Clupea_pallasii_pallasii-18",2001,601520,0.229368698227337,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Coregonus_autumnalis-18",2001,602669,0.0545773229631715,0.426222369221391,0.426222369221391,0.640592996189722,6,1,0.640592996189722,"none"
2,"Coregonus_nasus-18",2001,602674,7.46895880220669,0.520118759983059,0.520118759983059,0.640592996189722,6,1,0.640592996189722,"none"
2,"Coregonus_sardinella-18",2001,602678,0.00038234340502017,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Salvelinus_malma_malma-18",2001,602691,0.108976178025447,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Stenodus_leucichthys-18",2001,602692,2.54701597271663,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Anarhichas_denticulatus-18",2001,603810,0.120103043902568,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Myoxocephalus_quadricornis-18",2001,604122,0.000779992523559372,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Platichthys_stellatus-18",2001,604249,0.00187334522775857,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Strongylocentrotus_droebachiensis-18",2001,690494,0.0120773445549236,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Marine_fishes_not_identified-21",2001,100039,1964.43433124273,NA,0.0640592996189722,0.640592996189722,1,0.1,0.0640592996189722,"Mean gapfilled"
2,"Miscellaneous_aquatic_invertebrates-21",2001,100077,63.9664333249275,NA,0.0640592996189722,0.640592996189722,1,0.1,0.0640592996189722,"Mean gapfilled"
2,"Marine_finfishes_not_identified-21",2001,100139,1.39703319878132,NA,0.0640592996189722,0.640592996189722,1,0.1,0.0640592996189722,"Mean gapfilled"
2,"Marine_groundfishes_not_identified-21",2001,100239,0.766752990116112,NA,0.0640592996189722,0.640592996189722,1,0.1,0.0640592996189722,"Mean gapfilled"
2,"Mollusca-21",2001,190195,571.239424123859,NA,0.0640592996189722,0.640592996189722,1,0.1,0.0640592996189722,"Mean gapfilled"
2,"Elasmobranchii-21",2001,200004,21.8792138775106,NA,0.16014824904743,0.640592996189722,2,0.25,0.16014824904743,"Mean gapfilled"
2,"Chondrichtyes-21",2001,200538,19.6206112336567,NA,0.16014824904743,0.640592996189722,2,0.25,0.16014824904743,"Mean gapfilled"
2,"Bivalvia-21",2001,290004,107.60534743223,NA,0.16014824904743,0.640592996189722,2,0.25,0.16014824904743,"Mean gapfilled"
2,"Scyphozoa-21",2001,290013,0.41824389029084,NA,0.16014824904743,0.640592996189722,2,0.25,0.16014824904743,"Mean gapfilled"
2,"Malacostraca-21",2001,290022,202.251509964873,NA,0.16014824904743,0.640592996189722,2,0.25,0.16014824904743,"Mean gapfilled"
2,"Gadiformes-21",2001,300044,0.000258467226599174,NA,0.320296498094861,0.640592996189722,3,0.5,0.320296498094861,"Mean gapfilled"
2,"Scorpaeniformes-21",2001,300059,34.0827303293626,NA,0.320296498094861,0.640592996189722,3,0.5,0.320296498094861,"Mean gapfilled"
2,"Perciformes-21",2001,300060,0.598468280557314,NA,0.320296498094861,0.640592996189722,3,0.5,0.320296498094861,"Mean gapfilled"
2,"Pleuronectiformes-21",2001,300061,36.3770440043999,NA,0.320296498094861,0.640592996189722,3,0.5,0.320296498094861,"Mean gapfilled"
2,"Teuthida-21",2001,390002,5.45688838966844,NA,0.320296498094861,0.640592996189722,3,0.5,0.320296498094861,"Mean gapfilled"
2,"Rajidae-21",2001,400019,139.478755925722,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Salmonidae-21",2001,400076,1.3914773381039,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Gadidae-21",2001,400183,0.209129744429038,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Cottidae-21",2001,400277,156.319538955765,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Anarhichadidae-21",2001,400396,0.461807826393573,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Pleuronectidae-21",2001,400440,22.955019476455,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Ommastrephidae-21",2001,490004,0.000357787662594975,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Mactridae-21",2001,490063,1388.54572865388,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Brachyura-21",2001,490097,7.3009313792268,NA,0.512474396951778,0.640592996189722,4,0.8,0.512474396951778,"Mean gapfilled"
2,"Gaidropsarus-21",2001,500686,0.00500734055726333,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Myoxocephalus-21",2001,500717,6.85331098371391,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Sebastes-21",2001,501135,1165.85331068558,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Salvelinus-21",2001,501410,396.856991738891,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Lycodes-21",2001,501486,33.3393350492418,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Anarhichas-21",2001,505897,399.627987929072,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Chionoecetes-21",2001,590065,0.119358828239427,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Pandalus-21",2001,590093,2309.0511445864,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Busycon-21",2001,590110,83.0436562122203,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Strongylocentrotus-21",2001,590158,55.4793806237418,NA,0.57653369657075,0.640592996189722,5,0.9,0.57653369657075,"Mean gapfilled"
2,"Clupea_harengus-21",2001,600024,4816.19352399858,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Glyptocephalus_cynoglossus-21",2001,600026,1.01365678719412,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Cyclopterus_lumpus-21",2001,600062,1.20096308026638,1.754436342806,0.647781828597,0.640592996189722,6,1,0.640592996189722,"none"
2,"Gadus_morhua-21",2001,600069,4053.40627329594,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Salmo_salar-21",2001,600236,151.189333967351,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Salvelinus_alpinus_alpinus-21",2001,600247,49.0580879882117,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Mallotus_villosus-21",2001,600252,616.468589827242,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Osmerus_mordax_mordax-21",2001,600253,2.16170812809343,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Gadus_ogac-21",2001,600309,17.9005272412547,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Macrourus_berglax-21",2001,600331,14.368335267051,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Reinhardtius_hippoglossoides-21",2001,600516,712.430314164176,1.40650248523021,0.821748757384895,0.640592996189722,6,1,0.640592996189722,"none"
2,"Hippoglossus_hippoglossus-21",2001,601371,0.295201070925423,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Molva_dypterygia-21",2001,601383,0.00423302397447863,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Anarhichas_denticulatus-21",2001,603810,3.28009373100949,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Pandalus_borealis-21",2001,690269,150.678859094445,1.47581346847547,0.787093265762265,0.640592996189722,6,1,0.640592996189722,"none"
2,"Illex_illecebrosus-21",2001,690271,20.8007337613752,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
2,"Strongylocentrotus_droebachiensis-21",2001,690494,31.294932689523,NA,0.640592996189722,0.640592996189722,6,1,0.640592996189722,"Mean gapfilled"
3,"Marine_fishes_not_identified-18",2001,100039,0.0101563482967491,NA,0.0473170564602225,0.473170564602225,1,0.1,0.0473170564602225,"Mean gapfilled"
3,"Osmeridae-18",2001,400080,0.0300389051225554,NA,0.37853645168178,0.473170564602225,4,0.8,0.37853645168178,"Mean gapfilled"
3,"Gadidae-18",2001,400183,1.71077062834841,NA,0.37853645168178,0.473170564602225,4,0.8,0.37853645168178,"Mean gapfilled"
3,"Cottidae-18",2001,400277,0.012264599701772,NA,0.37853645168178,0.473170564602225,4,0.8,0.37853645168178,"Mean gapfilled"
3,"Coregonus-18",2001,506253,0.22102808959438,NA,0.425853508142003,0.473170564602225,5,0.9,0.425853508142003,"Mean gapfilled"
3,"Oncorhynchus_gorbuscha-18",2001,600240,0.0600288615835913,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Salvelinus_alpinus_alpinus-18",2001,600247,85.4046071521517,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Gadus_ogac-18",2001,600309,0.00176309493419795,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Eleginus_gracilis-18",2001,600315,0.042521041699045,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Boreogadus_saida-18",2001,600319,0.0101847865671588,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Clupea_pallasii_pallasii-18",2001,601520,1.93582077821484,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Coregonus_autumnalis-18",2001,602669,0.0204517762061399,0.426222369221391,0.426222369221391,0.473170564602225,6,1,0.473170564602225,"none"
3,"Coregonus_nasus-18",2001,602674,12.612167327331,0.520118759983059,0.520118759983059,0.473170564602225,6,1,0.473170564602225,"none"
3,"Coregonus_sardinella-18",2001,602678,0.00123389064083666,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Salvelinus_malma_malma-18",2001,602691,0.0294228902989611,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Stenodus_leucichthys-18",2001,602692,1.88117083160437,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Myoxocephalus_quadricornis-18",2001,604122,0.000688512454035894,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Platichthys_stellatus-18",2001,604249,0.000119965040317425,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
3,"Coregonus_laurettae-18",2001,646941,0.000334657921935297,NA,0.473170564602225,0.473170564602225,6,1,0.473170564602225,"Mean gapfilled"
4,"Marine_fishes_not_identified-18",2001,100039,909.782506342853,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Miscellaneous_marine_crustaceans-18",2001,100047,0.0013880723614987,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Miscellaneous_aquatic_invertebrates-18",2001,100077,0.000613718895579649,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Marine_finfishes_not_identified-18",2001,100139,1685.04749953155,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Elasmobranchii-18",2001,200004,0.000150653815100754,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Chondrichtyes-18",2001,200538,7.26541890298817e-07,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Bivalvia-18",2001,290004,0.000136353283933722,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Gadiformes-18",2001,300044,0.0239097538382648,NA,0.334350065263592,0.668700130527184,3,0.5,0.334350065263592,"Mean gapfilled"
4,"Perciformes-18",2001,300060,0.000185945572334844,NA,0.334350065263592,0.668700130527184,3,0.5,0.334350065263592,"Mean gapfilled"
4,"Pleuronectiformes-18",2001,300061,0.0435482621457066,NA,0.334350065263592,0.668700130527184,3,0.5,0.334350065263592,"Mean gapfilled"
4,"Salmonidae-18",2001,400076,5.20845525230384e-05,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Gadidae-18",2001,400183,0.0405067320498231,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Cottidae-18",2001,400277,0.00013381671803342,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Anarhichadidae-18",2001,400396,0.000846743019604851,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Pleuronectidae-18",2001,400440,0.000176361483421303,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Mytilidae-18",2001,490054,0.00604176918893376,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Anarhichas-18",2001,505897,0.0239730312560202,NA,0.601830117474466,0.668700130527184,5,0.9,0.601830117474466,"Mean gapfilled"
4,"Coregonus-18",2001,506253,0.00271187102598577,NA,0.601830117474466,0.668700130527184,5,0.9,0.601830117474466,"Mean gapfilled"
4,"Clupea_harengus-18",2001,600024,0.311362983300547,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Gadus_morhua-18",2001,600069,0.192632261877324,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Salmo_salar-18",2001,600236,0.0395704267362056,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Salvelinus_alpinus_alpinus-18",2001,600247,0.679996397522809,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Mallotus_villosus-18",2001,600252,91.2925909168345,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Osmerus_mordax_mordax-18",2001,600253,255.871894537451,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Gadus_ogac-18",2001,600309,3.28298900351883e-05,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Eleginus_nawaga-18",2001,600314,0.0208869436611571,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Eleginus_gracilis-18",2001,600315,0.000151942260330436,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Boreogadus_saida-18",2001,600319,0.902500394475291,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Limanda_limanda-18",2001,600695,0.0364059110586262,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Melanogrammus_aeglefinus-18",2001,601381,1.18491040976412,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Clupea_pallasii_pallasii-18",2001,601520,0.0965656129730252,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Coregonus_autumnalis-18",2001,602669,1066.8878502152,0.426222369221391,0.426222369221391,0.668700130527184,6,1,0.668700130527184,"none"
4,"Coregonus_nasus-18",2001,602674,810.957164727272,0.520118759983059,0.520118759983059,0.668700130527184,6,1,0.668700130527184,"none"
4,"Coregonus_sardinella-18",2001,602678,3314.16726847832,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Stenodus_leucichthys-18",2001,602692,0.00132910237352913,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Myoxocephalus_quadricornis-18",2001,604122,4.11204236720601e-07,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Coregonus_muksun-18",2001,612547,1042.13996845229,0.398513817039894,0.398513817039894,0.668700130527184,6,1,0.668700130527184,"none"
4,"Mytilus_edulis-18",2001,690053,0.97557250023751,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Meganyctiphanes_norvegica-18",2001,690274,0.000151461108189818,NA,0.668700130527184,0.668700130527184,6,1,0.668700130527184,"Mean gapfilled"
4,"Marine_fishes_not_identified-21",2001,100039,48.5353239838497,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Miscellaneous_aquatic_invertebrates-21",2001,100077,0.31325286105966,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Marine_finfishes_not_identified-21",2001,100139,0.657072342743369,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Marine_groundfishes_not_identified-21",2001,100239,0.839399735337064,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Mollusca-21",2001,190195,9.94655297180894,NA,0.0668700130527184,0.668700130527184,1,0.1,0.0668700130527184,"Mean gapfilled"
4,"Elasmobranchii-21",2001,200004,0.593302460887225,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Chondrichtyes-21",2001,200538,0.700796337868175,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Bivalvia-21",2001,290004,2.13399923041296,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Scyphozoa-21",2001,290013,0.00591891583734745,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Malacostraca-21",2001,290022,0.222152324080953,NA,0.167175032631796,0.668700130527184,2,0.25,0.167175032631796,"Mean gapfilled"
4,"Scorpaeniformes-21",2001,300059,1.1837627422284,NA,0.334350065263592,0.668700130527184,3,0.5,0.334350065263592,"Mean gapfilled"
4,"Perciformes-21",2001,300060,0.0210963392075885,NA,0.334350065263592,0.668700130527184,3,0.5,0.334350065263592,"Mean gapfilled"
4,"Pleuronectiformes-21",2001,300061,0.979207462132429,NA,0.334350065263592,0.668700130527184,3,0.5,0.334350065263592,"Mean gapfilled"
4,"Rajidae-21",2001,400019,1.76425803189012,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Salmonidae-21",2001,400076,0.0388105379926356,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Gadidae-21",2001,400183,0.00170585250198824,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Cottidae-21",2001,400277,1.23677528072161,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
4,"Pleuronectidae-21",2001,400440,0.650549944214256,NA,0.534960104421747,0.668700130527184,4,0.8,0.534960104421747,"Mean gapfilled"
